"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_fingerprintSHA256","www.zemmour2022.fr/52.31.105.168","443","INFO","05F317358EB5A560672F6591F74FD75D979D7BF2312D6D2C1661DC056C3D748A","",""
"cert","www.zemmour2022.fr/52.31.105.168","443","INFO","-----BEGIN CERTIFICATE----- MIIF2DCCBMCgAwIBAgIQCBhJxz2R/n2QPjtLxNy++DANBgkqhkiG9w0BAQsFADBG MQswCQYDVQQGEwJVUzEPMA0GA1UEChMGQW1hem9uMRUwEwYDVQQLEwxTZXJ2ZXIg Q0EgMUIxDzANBgNVBAMTBkFtYXpvbjAeFw0yMjAyMDIwMDAwMDBaFw0yMzAzMDMy MzU5NTlaMBsxGTAXBgNVBAMMECouemVtbW91cjIwMjIuZnIwggEiMA0GCSqGSIb3 DQEBAQUAA4IBDwAwggEKAoIBAQCpGtOT/El709bqFPvbhOoJBpJDFlbE2HiSacr0 sIC0B6T1lw2/UI2c82ZjQFt0997rIX1GntDONpWc1H19SAOP7fs2aoOKUNLaHX1q 3Qslp6+feh4etzc219LnoZ3UpnvQ00j6dGF2PhLYwIwfXbnty3XGzf43S0tNG8Sa +lJg5P+QX71qbsg0uz8vA6mZJIhl1SFGIG3UMmndTZQTpeKjMkxnypRDFIhrg2Ob mh6ixbIC+kjjZV9HtWMSTfALu+Tb2fTHRKt5RUonsjSVXG68hHKkpseO9zudpZLa yN1wjXg1Cq6a+x/8Ztbgr3MCef1Pue6kt9aAFaPlWjgXNJgpAgMBAAGjggLrMIIC 5zAfBgNVHSMEGDAWgBRZpGYGUqB7lZI8o5QHJ5Z0W/k90DAdBgNVHQ4EFgQUgyY2 RAn2nOBqLU2UP8mMur4Fx/cwGwYDVR0RBBQwEoIQKi56ZW1tb3VyMjAyMi5mcjAO BgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMD0G A1UdHwQ2MDQwMqAwoC6GLGh0dHA6Ly9jcmwuc2NhMWIuYW1hem9udHJ1c3QuY29t L3NjYTFiLTEuY3JsMBMGA1UdIAQMMAowCAYGZ4EMAQIBMHUGCCsGAQUFBwEBBGkw ZzAtBggrBgEFBQcwAYYhaHR0cDovL29jc3Auc2NhMWIuYW1hem9udHJ1c3QuY29t MDYGCCsGAQUFBzAChipodHRwOi8vY3J0LnNjYTFiLmFtYXpvbnRydXN0LmNvbS9z Y2ExYi5jcnQwDAYDVR0TAQH/BAIwADCCAX4GCisGAQQB1nkCBAIEggFuBIIBagFo AHYA6D7Q2j71BjUy51covIlryQPTy9ERa+zraeF3fW0GvW4AAAF+ugnj8QAABAMA RzBFAiEAit/6icQeCKFhXh1iFK5BsSO9B8lsStzR2n6lD3Cl/FACIHwh+jKDd9uu yTPEfh1ZNn4VOt0KnnWcOXU55hIZu5QjAHYANc8ZG7+xbFe/D61MbULLu7YnICZR 6j/hKu+oA8M71kwAAAF+ugnkKwAABAMARzBFAiEA1RnEG5tde4zyLQ6L9CqzE/1Z WvyBghW+zZBAdeRBdkoCIEt5j8Ni+rLCFQoE8ohv9uPohq7IQjREbubGNhf0YwYN AHYAs3N3B+GEUPhjhtYFqdwRCUp5LbFnDAuH3PADDnk2pZoAAAF+ugnkVgAABAMA RzBFAiAry7y9/Y7/57qz7YQeUVvt3zxuvGVvgCBCLB0fgTi5UQIhANg7HOyWkDyp rC/MZz2KzKNBqOgpqc9R+aiR+DNFptgyMA0GCSqGSIb3DQEBCwUAA4IBAQBdUOF5 PlsGK0YBbmp23AB7r+ltcg4bcJ/zgYm89gydRvOlLZRT5rhdoRMmfzvsMEWKRGWR 7eWDWJAyWKKkKKWc+u6libq5aE1eWBwdG84XhWjjWYbjHTlSQMFM6GI+mp5eQxok Zy8lPuAxuW1Wk8nOuhq6J06x8fBg8IK3Z2y9YYHMup2V4b0o9z+BXGWRgaTfJ3bN iHrPi3FPpXFZ1Zk9kY5fLtqT/Df8rwm9i8hs1AGCyP/ysIyTMA5aafi9IsbP3RUR WkXETKNwCzo5R5xwnqWH/pi3HULZP8l11cZTtl2A1ZPyqxjQK/5PELim9XLuRLRJ QwQkcsQ8xRGebXXQ -----END CERTIFICATE-----","",""
"cert_commonName","www.zemmour2022.fr/52.31.105.168","443","OK","*.zemmour2022.fr","",""
"cert_commonName_wo_SNI","www.zemmour2022.fr/52.31.105.168","443","INFO","*.zemmour2022.fr","",""
"cert_subjectAltName","www.zemmour2022.fr/52.31.105.168","443","INFO","*.zemmour2022.fr","",""
"cert_trust","www.zemmour2022.fr/52.31.105.168","443","OK","Ok via SAN wildcard and CN wildcard (same w/o SNI)","",""
"cert_chain_of_trust","www.zemmour2022.fr/52.31.105.168","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.zemmour2022.fr/52.31.105.168","443","INFO","no","",""
"cert_expirationStatus","www.zemmour2022.fr/52.31.105.168","443","OK","299 >= 60 days","",""
"cert_notBefore","www.zemmour2022.fr/52.31.105.168","443","INFO","2022-02-02 00:00","",""
"cert_notAfter","www.zemmour2022.fr/52.31.105.168","443","OK","2023-03-03 23:59","",""
"cert_extlifeSpan","www.zemmour2022.fr/52.31.105.168","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.zemmour2022.fr/52.31.105.168","443","INFO","not present","",""
"cert_crlDistributionPoints","www.zemmour2022.fr/52.31.105.168","443","INFO","http://crl.sca1b.amazontrust.com/sca1b-1.crl","",""
"cert_ocspURL","www.zemmour2022.fr/52.31.105.168","443","INFO","http://ocsp.sca1b.amazontrust.com","",""
