"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","avecvous2022.fr/104.22.8.6","443","INFO","-----BEGIN CERTIFICATE----- MIIGVzCCBT+gAwIBAgIMZ/KsB6JAGMQ+ihX8MA0GCSqGSIb3DQEBCwUAMFMxCzAJ BgNVBAYTAkJFMRkwFwYDVQQKExBHbG9iYWxTaWduIG52LXNhMSkwJwYDVQQDEyBH bG9iYWxTaWduIEdDQyBSMyBEViBUTFMgQ0EgMjAyMDAeFw0yMjAxMjUwODUyNDJa Fw0yMzAyMjYwODUyNDJaMBoxGDAWBgNVBAMTD2F2ZWN2b3VzMjAyMi5mcjCCASIw DQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAMJXEnk0c+H8oHxTG6aARK/7VjSw gHapukFfYgX0MfNaKD0ZrwNqbnEQrMdkCB8yEup6fuKD4VpqV+KF21zS4B066WKW HegH4l4eub/lx99g1OXlwL2sj99wd/xeLyzJ0+OK/gWgXVaHfUwvdeDHKRtKKhKF 3Wcir3J1vB5dmfGx7725eSU+sbJxlMuQEmM18jkM5UTzKGn/8CzQJQFbZuf48rvB YDgGoGoo7nI1ZPjIDh+pNCcQOE+YZ1qPsOpzyN8NaJUMGjuxOkpxBHiwDokLT1Md KwcAQr0mmK7uXIiytu5SJC0jbpv5QW29BF4G2JDvNSSsNEf0EAaxohwRqW8CAwEA AaOCA2IwggNeMA4GA1UdDwEB/wQEAwIFoDCBkwYIKwYBBQUHAQEEgYYwgYMwRgYI KwYBBQUHMAKGOmh0dHA6Ly9zZWN1cmUuZ2xvYmFsc2lnbi5jb20vY2FjZXJ0L2dz Z2NjcjNkdnRsc2NhMjAyMC5jcnQwOQYIKwYBBQUHMAGGLWh0dHA6Ly9vY3NwLmds b2JhbHNpZ24uY29tL2dzZ2NjcjNkdnRsc2NhMjAyMDBWBgNVHSAETzBNMEEGCSsG AQQBoDIBCjA0MDIGCCsGAQUFBwIBFiZodHRwczovL3d3dy5nbG9iYWxzaWduLmNv bS9yZXBvc2l0b3J5LzAIBgZngQwBAgEwCQYDVR0TBAIwADBBBgNVHR8EOjA4MDag NKAyhjBodHRwOi8vY3JsLmdsb2JhbHNpZ24uY29tL2dzZ2NjcjNkdnRsc2NhMjAy MC5jcmwwLwYDVR0RBCgwJoIPYXZlY3ZvdXMyMDIyLmZyghN3d3cuYXZlY3ZvdXMy MDIyLmZyMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAfBgNVHSMEGDAW gBQNmMBzf6u9vdlHS0mtCkoMrD7HfDAdBgNVHQ4EFgQUQrNSgiQbrh1ZN3kMceCT LRDTrsQwggF+BgorBgEEAdZ5AgQCBIIBbgSCAWoBaAB1AOg+0No+9QY1MudXKLyJ a8kD08vREWvs62nhd31tBr1uAAABfpBv+FgAAAQDAEYwRAIgO40YbWSoSUJ9ZSMH 4m115TduSr1YDVGLSXxbpftBo3wCIF7Flbx4dwyy99Kyc6Zlln4lWJN+LowsM6yh 9nOq2e+sAHYAb1N2rDHwMRnYmQCkURX/dxUcEdkCwQApBo2yCJo32RMAAAF+kG/4 XwAABAMARzBFAiAVzh8GJPTx/vUPVGN5G9UeHFgRfw5YIep4VJIlgN73PwIhAOMV O5uJdrs2mnjrB1pDIHWQRFVGtm04gcsBdlML2ktGAHcAVYHUwhaQNgFK6gubVzxT 8MDkOHhwJQgXL6OqHQcT0wwAAAF+kG/4fAAABAMASDBGAiEA4U5xLWvf48e50mE1 BRl5udzVwNoW/7e9SqvNoHYQ9/4CIQDCNKulIGd36qQc6u+c8bL5hSAWIWKF36Z8 kkg/WNlt9jANBgkqhkiG9w0BAQsFAAOCAQEAO5CKMK8vrWF5qx0NAV8DhRxaMsTy oRgEYogyDervSI+QZA9TP49JHAYTu9vK2g2mnTCIZ6pDjl50qfsW4okBGBneAAvt eLpzxkkLdmot7DwQsRxttbIvhFq63Btwggqt+p6xp8ca4PKErxBg9GUZztU7Yqla bf6BOw4TYB8a4HZRuSCO4ZBNlnVIg9qQe7zjqbV7R6m3apRZroRI/+k7qMBNjdXf OFG3LGR1YzekcYCqUvvKd2/ngjV260Xu2CCBDjX7lrk60l/WeRU5M5O/ii5Vuq2N GnQcJvhuJCSKMMJ4I8APrmp/8UpKSDmtoKCdWoamR4Zo2lGRTmscMZJT2w== -----END CERTIFICATE-----","",""
"cert_commonName","avecvous2022.fr/104.22.8.6","443","OK","avecvous2022.fr","",""
"cert_commonName_wo_SNI","avecvous2022.fr/104.22.8.6","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName","avecvous2022.fr/104.22.8.6","443","INFO","avecvous2022.fr www.avecvous2022.fr","",""
"cert_trust","avecvous2022.fr/104.22.8.6","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","avecvous2022.fr/104.22.8.6","443","OK","passed.","",""
"cert_certificatePolicies_EV","avecvous2022.fr/104.22.8.6","443","INFO","no","",""
"cert_expirationStatus","avecvous2022.fr/104.22.8.6","443","OK","378 >= 60 days","",""
"cert_notBefore","avecvous2022.fr/104.22.8.6","443","INFO","2022-01-25 08:52","",""
"cert_notAfter","avecvous2022.fr/104.22.8.6","443","OK","2023-02-26 08:52","",""
"cert_extlifeSpan","avecvous2022.fr/104.22.8.6","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","avecvous2022.fr/104.22.8.6","443","INFO","not present","",""
"cert_crlDistributionPoints","avecvous2022.fr/104.22.8.6","443","INFO","http://crl.globalsign.com/gsgccr3dvtlsca2020.crl","",""
