"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","rassemblementnational.fr/192.124.249.56","443","INFO","-----BEGIN CERTIFICATE----- MIIG3DCCBcSgAwIBAgIJAL5jDBHrf+g4MA0GCSqGSIb3DQEBCwUAMIHGMQswCQYD VQQGEwJVUzEQMA4GA1UECBMHQXJpem9uYTETMBEGA1UEBxMKU2NvdHRzZGFsZTEl MCMGA1UEChMcU3RhcmZpZWxkIFRlY2hub2xvZ2llcywgSW5jLjEzMDEGA1UECxMq aHR0cDovL2NlcnRzLnN0YXJmaWVsZHRlY2guY29tL3JlcG9zaXRvcnkvMTQwMgYD VQQDEytTdGFyZmllbGQgU2VjdXJlIENlcnRpZmljYXRlIEF1dGhvcml0eSAtIEcy MB4XDTIxMDcxOTAzMDgwMloXDTIyMDgxNzEzNDUxNlowIzEhMB8GA1UEAxMYcmFz c2VtYmxlbWVudG5hdGlvbmFsLmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIB CgKCAQEAzWYjHi1B/1vvqkJF1BEbZEz65hJT1eECv34iEqXFovixQVMAobwb+AXG A+nB3l48ljBkvcE8QHkRBg7ZokA2KSw9AzeI76NZcIXObLnB+2js9GVYj+eQCf/A NP3ntYmWgPR4kjG+Vjj9pfqwwY+cvv3VQavhGTAHS9CkzFNwN7DvCFWYzEddgoRJ COvfOOyF6i8eqH+Spj3YlOnxRCoIpic4MaJURNBZgleNohY917CZ79bRhqZZ320o rnJTNZuhUrsY1kQn/PjKAAAazt6MvamzQ+l37ThIZVCci10btXuvLjoS+jOUbkPo sPp/1naqt4zLYVGVadEVC5u3zqeNWwIDAQABo4IDbTCCA2kwDAYDVR0TAQH/BAIw ADAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDgYDVR0PAQH/BAQDAgWg MD0GA1UdHwQ2MDQwMqAwoC6GLGh0dHA6Ly9jcmwuc3RhcmZpZWxkdGVjaC5jb20v c2ZpZzJzMS0zMjYuY3JsMGMGA1UdIARcMFowTgYLYIZIAYb9bgEHFwEwPzA9Bggr BgEFBQcCARYxaHR0cDovL2NlcnRpZmljYXRlcy5zdGFyZmllbGR0ZWNoLmNvbS9y ZXBvc2l0b3J5LzAIBgZngQwBAgEwgYIGCCsGAQUFBwEBBHYwdDAqBggrBgEFBQcw AYYeaHR0cDovL29jc3Auc3RhcmZpZWxkdGVjaC5jb20vMEYGCCsGAQUFBzAChjpo dHRwOi8vY2VydGlmaWNhdGVzLnN0YXJmaWVsZHRlY2guY29tL3JlcG9zaXRvcnkv c2ZpZzIuY3J0MB8GA1UdIwQYMBaAFCVFgWhQJjg9Oy0svs1q2bY9s2ZjMEEGA1Ud EQQ6MDiCGHJhc3NlbWJsZW1lbnRuYXRpb25hbC5mcoIcd3d3LnJhc3NlbWJsZW1l bnRuYXRpb25hbC5mcjAdBgNVHQ4EFgQUb+RScU7W5NqNd4ITRenusX+sLgswggF8 BgorBgEEAdZ5AgQCBIIBbASCAWgBZgB1ACl5vvCeOTkh8FZzn2Old+W+V32cYAr4 +U1dJlwlXceEAAABery8H4AAAAQDAEYwRAIgEdcdk1vXL1QuRmvpQRLXFzVcp3Ra GLVlp5+j7Bqq4IECIEX3MSnxSedRn7kZFYPTniGJcOaC/1vvh/O9+XCpo5VlAHUA QcjKsd8iRkoQxqE6CUKHXk4xixsD6+tLx2jwkGKWBvYAAAF6vLwh9AAABAMARjBE AiBUD8wR8frP5Dw5VhEVi8r7ZQTdSOenPKuAtRKflbJNbAIgBpKWq14iLxVJpdPp Sn5jGSL+7K+Ari7QSU8RjRgBvi0AdgDfpV6raIJPH2yt7rhfTj5a6s2iEqRqXo47 EsAgRFwqcwAAAXq8vCMgAAAEAwBHMEUCIQDhil2iNXbAuL9Ch7/233s+ZpneaJR5 a/yU0gH0Et2eXAIgWLMseh0JiHFxt9MB9Ekl9k9eG68fbfkiXa2pYiv86N8wDQYJ KoZIhvcNAQELBQADggEBAEXLp4AfMUfWo1WiAYwbbJjmW/cQiPYDnoQ39KL9rlOB q+PfOhzNm4ZcMLsl/8djD0JLFgdNAE4ZrVvy8R5uYX9UVBmGjhlg1BSq/6+FYPUj F/6vvKiy4AQCOm9LWpD5i3Get183sB7i9TvvdRkROoAb7MZgWj+Wx/iHUUoJO3pd wz8Ms8ZrxVXoborfM3OVYcgyIMFTlY/M/yGWtZ8NUNizo4GZcgnmk0FIUtx2M4mY 7/2Q0SbMu7dfcxB5Gt9Ylq8PRZHTgCr/IbTGCeyX8Hpnfj5XvQ6o1yvMw+tNhSM/ CIKhY+ufJT7CYqQA6E4kX+22CcHJRpgVNeAQbJbKW7o= -----END CERTIFICATE-----","",""
"cert_commonName","rassemblementnational.fr/192.124.249.56","443","OK","rassemblementnational.fr","",""
"cert_commonName_wo_SNI","rassemblementnational.fr/192.124.249.56","443","INFO","*.sucuri.net","",""
"cert_subjectAltName","rassemblementnational.fr/192.124.249.56","443","INFO","rassemblementnational.fr www.rassemblementnational.fr","",""
"cert_trust","rassemblementnational.fr/192.124.249.56","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","rassemblementnational.fr/192.124.249.56","443","OK","passed.","",""
"cert_certificatePolicies_EV","rassemblementnational.fr/192.124.249.56","443","INFO","no","",""
"cert_expirationStatus","rassemblementnational.fr/192.124.249.56","443","OK","87 >= 60 days","",""
"cert_notBefore","rassemblementnational.fr/192.124.249.56","443","INFO","2021-07-19 03:08","",""
"cert_notAfter","rassemblementnational.fr/192.124.249.56","443","OK","2022-08-17 13:45","",""
