"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","poutou2022.org/94.23.218.185","443","INFO","-----BEGIN CERTIFICATE----- MIIGPTCCBSWgAwIBAgIRAMz3/nfFLLnit6HDK/hLx4YwDQYJKoZIhvcNAQELBQAw XzELMAkGA1UEBhMCRlIxDjAMBgNVBAgTBVBhcmlzMQ4wDAYDVQQHEwVQYXJpczEO MAwGA1UEChMFR2FuZGkxIDAeBgNVBAMTF0dhbmRpIFN0YW5kYXJkIFNTTCBDQSAy MB4XDTIxMDkxMzAwMDAwMFoXDTIyMDkxMzIzNTk1OVowGTEXMBUGA1UEAxMOcG91 dG91MjAyMi5vcmcwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCzivoy ZKp/dw3Z0ZCkEMqPUfWfGFjn5VGMsSE96UP27k8I4yG4qkNTmgUPIXXCNzOti7+4 7Ue6qK6pfD5b/2unwe4byLK49b5y8JplXaMnCX9pru3+qTWrMtuPbrUb7mDEg7XH GXxr7KCZXKhaKAbv55/8PR8+WdJM40xqvL6Yy8IWkuQTfAxiBljtmfT7AbpoO5mw JWlWgMXU8cAYb973Oo+8wK6fzxa6KNcIAUOOMRH8m5cu4IMTDBjEojL7tgP1gp5o qn/5psWBW8cvGxD+A7Lt5zebSiAKExrQDela/a5+daIkjBsO+NyP3fhnydRIs12U ZMV1I9P7gj4iWuOlAgMBAAGjggM4MIIDNDAfBgNVHSMEGDAWgBSzkKfYya9OzWE8 n3ytXX9B/Wkw6jAdBgNVHQ4EFgQU0blPsr8aspwqRKZeMxVDC3mtbZgwDgYDVR0P AQH/BAQDAgWgMAwGA1UdEwEB/wQCMAAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsG AQUFBwMCMEsGA1UdIAREMEIwNgYLKwYBBAGyMQECAhowJzAlBggrBgEFBQcCARYZ aHR0cHM6Ly9jcHMudXNlcnRydXN0LmNvbTAIBgZngQwBAgEwQQYDVR0fBDowODA2 oDSgMoYwaHR0cDovL2NybC51c2VydHJ1c3QuY29tL0dhbmRpU3RhbmRhcmRTU0xD QTIuY3JsMHMGCCsGAQUFBwEBBGcwZTA8BggrBgEFBQcwAoYwaHR0cDovL2NydC51 c2VydHJ1c3QuY29tL0dhbmRpU3RhbmRhcmRTU0xDQTIuY3J0MCUGCCsGAQUFBzAB hhlodHRwOi8vb2NzcC51c2VydHJ1c3QuY29tMC0GA1UdEQQmMCSCDnBvdXRvdTIw MjIub3JnghJ3d3cucG91dG91MjAyMi5vcmcwggF/BgorBgEEAdZ5AgQCBIIBbwSC AWsBaQB2AEalVet1+pEgMLWiiWn0830RLEF0vv1JuIWr8vxw/m1HAAABe940iswA AAQDAEcwRQIhAIYODe2ZXTCEXATSvTJabTxz4pVqtNrQqE9g4wEX+/VyAiBVdbk1 GisxMjJv9OybmoH5kK0FDN8OI3obGUypjs8l5gB3AEHIyrHfIkZKEMahOglCh15O MYsbA+vrS8do8JBilgb2AAABe940iokAAAQDAEgwRgIhALrS28bM/TxKTX1nP9Zx Oe2F+M10/cgua2OjARp7lgIdAiEAzN2QKYavLtbg9JJLv0fzcibCYz00RQl+J5ki fZJLFA0AdgApeb7wnjk5IfBWc59jpXflvld9nGAK+PlNXSZcJV3HhAAAAXveNIpu AAAEAwBHMEUCICB06dR3lnsufCPqP7snxRFiZrZGe0yg/aPMC997nGaaAiEA8wGu tLMi9nChXha1xhXarc6kCNQW7urbzSRiZxJ9XVswDQYJKoZIhvcNAQELBQADggEB ADJTP5o6LEJpTQj/eKGocai5kVgDjrVetmcP0C0el7YYE9FCwoN4gURNV4PkFlaF bxuAiYplSnDjg9PcXz/ZD9NSeNfRF3mbFit7n/TkR4FICuGDle/gQlMtjiIjgOI8 c1ybuiiLsep29XWhHlyuafMHjwwBAhSwcRTFqB6Nc+hlRKmiYye+MOoV0p0ECUXx CPLB0ytAcmfMqsChOPOqtLUtpQFZr8Sppqj+o9reRw9Q4i5DI6Zjjy0YX/hCDygw C/Sm5JaP1pjAjPHaOCfaAFGJfbOCUghNAJuV8Q0VN6iK3N8nA7DJXdEMWhnxzzYc tvreF1al/QCyt9kuFVfZars= -----END CERTIFICATE-----","",""
"cert_commonName","poutou2022.org/94.23.218.185","443","OK","poutou2022.org","",""
"cert_commonName_wo_SNI","poutou2022.org/94.23.218.185","443","INFO","poutou2022.org","",""
"cert_subjectAltName","poutou2022.org/94.23.218.185","443","INFO","poutou2022.org www.poutou2022.org","",""
"cert_trust","poutou2022.org/94.23.218.185","443","OK","Ok via SAN and CN (same w/o SNI)","",""
"cert_chain_of_trust","poutou2022.org/94.23.218.185","443","OK","passed.","",""
"cert_certificatePolicies_EV","poutou2022.org/94.23.218.185","443","INFO","no","",""
"cert_expirationStatus","poutou2022.org/94.23.218.185","443","OK","309 >= 60 days","",""
"cert_notBefore","poutou2022.org/94.23.218.185","443","INFO","2021-09-13 00:00","",""
"cert_notAfter","poutou2022.org/94.23.218.185","443","OK","2022-09-13 23:59","",""
"cert_extlifeSpan","poutou2022.org/94.23.218.185","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","poutou2022.org/94.23.218.185","443","INFO","not present","",""
"cert_crlDistributionPoints","poutou2022.org/94.23.218.185","443","INFO","http://crl.usertrust.com/GandiStandardSSLCA2.crl","",""
"cert_ocspURL","poutou2022.org/94.23.218.185","443","INFO","http://ocsp.usertrust.com","",""
"OCSP_stapling","poutou2022.org/94.23.218.185","443","LOW","not offered","",""
"cert_mustStapleExtension","poutou2022.org/94.23.218.185","443","INFO","--","",""
"DNS_CAArecord","poutou2022.org/94.23.218.185","443","LOW","--","",""
"certificate_transparency","poutou2022.org/94.23.218.185","443","OK","yes (certificate extension)","",""
"certs_countServer","poutou2022.org/94.23.218.185","443","INFO","2","",""
"certs_list_ordering_problem","poutou2022.org/94.23.218.185","443","INFO","no","",""
"cert_caIssuers","poutou2022.org/94.23.218.185","443","INFO","Gandi Standard SSL CA 2 (Gandi from FR)","",""
