"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","www.2022avechidalgo.fr/162.159.128.45","443","INFO","-----BEGIN CERTIFICATE----- MIIGpzCCBY+gAwIBAgIQDjU7e913d92TCeEePLKfLjANBgkqhkiG9w0BAQsFADBK MQswCQYDVQQGEwJVUzEZMBcGA1UEChMQQ2xvdWRmbGFyZSwgSW5jLjEgMB4GA1UE AxMXQ2xvdWRmbGFyZSBJbmMgUlNBIENBLTIwHhcNMjEwOTA5MDAwMDAwWhcNMjIw OTA4MjM1OTU5WjB2MQswCQYDVQQGEwJVUzETMBEGA1UECBMKQ2FsaWZvcm5pYTEW MBQGA1UEBxMNU2FuIEZyYW5jaXNjbzEZMBcGA1UEChMQQ2xvdWRmbGFyZSwgSW5j LjEfMB0GA1UEAxMWd3d3LjIwMjJhdmVjaGlkYWxnby5mcjCCASIwDQYJKoZIhvcN AQEBBQADggEPADCCAQoCggEBAKl9K0a42EAF480YWG1+TU6nQyb1X5E882NwqA1q QR7PpvGtvyYzEJlzJ8jaiSYy6HtIq1PqMoJZiYG2M5IDdZ6za3lRTvSoK++lINtV zR0G2c7NmedBFK0rf66oy1LoSIv+qUEoPIcpftUhpiSNOzl4y27Pjl2JqnRsERW6 Kc8F2NxIqe7t6JxXv7PtRqx40Kl2OAFPtIaYGSCtu/aB4JKXfK+YFwJOzeVfvi+s zu8MxRS4l8xZiLeJQrzPYVU91AWl+vKsstGm716XCk1bJcC22/NRYSaKQfGNBTEl GhnJiTEklgzapLTEiMaBQCpFwSRThXE8q3gNEPNSeKa7+lUCAwEAAaOCA1swggNX MB8GA1UdIwQYMBaAFBipGvyyRUnBbzA0CCvZh5ywJVd6MB0GA1UdDgQWBBTQSjHL SFg8qkyVU6lkYdYS1CnBvDAhBgNVHREEGjAYghZ3d3cuMjAyMmF2ZWNoaWRhbGdv LmZyMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUH AwIwewYDVR0fBHQwcjA3oDWgM4YxaHR0cDovL2NybDMuZGlnaWNlcnQuY29tL0Ns b3VkZmxhcmVJbmNSU0FDQS0yLmNybDA3oDWgM4YxaHR0cDovL2NybDQuZGlnaWNl cnQuY29tL0Nsb3VkZmxhcmVJbmNSU0FDQS0yLmNybDA+BgNVHSAENzA1MDMGBmeB DAECAjApMCcGCCsGAQUFBwIBFhtodHRwOi8vd3d3LmRpZ2ljZXJ0LmNvbS9DUFMw dgYIKwYBBQUHAQEEajBoMCQGCCsGAQUFBzABhhhodHRwOi8vb2NzcC5kaWdpY2Vy dC5jb20wQAYIKwYBBQUHMAKGNGh0dHA6Ly9jYWNlcnRzLmRpZ2ljZXJ0LmNvbS9D bG91ZGZsYXJlSW5jUlNBQ0EtMi5jcnQwDAYDVR0TAQH/BAIwADCCAX4GCisGAQQB 1nkCBAIEggFuBIIBagFoAHUAKXm+8J45OSHwVnOfY6V35b5XfZxgCvj5TV0mXCVd x4QAAAF7yrILpgAABAMARjBEAiAOr3cJtYCuXUHm7ppBn1gG5gXWX40SYMms8sSE gZohrAIgP9pk/p8W/2+zor1LKS/fFvzXGEVoJO+xAWKp2zpATyYAdgBRo7D1/QF5 nFZtuDd4jwykeswbJ8v3nohCmg3+1IsF5QAAAXvKsguNAAAEAwBHMEUCIQDnfiBc vhcNcSaRX6yCQ8C3K9gj7uaprT1zmEmBr+VRbQIgF9n9GjSTCIUo2WjLllHcnyU2 FTUfYcE3fdQVq+uQl9AAdwBByMqx3yJGShDGoToJQodeTjGLGwPr60vHaPCQYpYG 9gAAAXvKsgtuAAAEAwBIMEYCIQD66LpA9wyReg9N6BZjsB5C5mQ6KN/xA3SfyrQ4 0sLj6wIhAOhsNnBcA4YAnDOXEhXTz2kO1rlInVklfnve/n8bekIAMA0GCSqGSIb3 DQEBCwUAA4IBAQBntBv4IWeWYC0dFpcZW63XbT6h5VMlMikvVxE3UUq/IMO7bRKH ldk6duDucWfd6aIPeGEug/bPMOp9GOK8wXLSrV5d4IFHwhAN487lV+yh76nsxbrZ DTrJ3PKBCHFw4tyXRH3PMp+gAJ564XJflgCs5nU+VfcsR8kN1TPM1OlaidUacocl AG3ALOLD4RQcx0hDHH4D5Zu9uiFpiohefmymgblvzumbZaBMeFNE57ze/iZw/6as qSQ8exe71QAkSLw7AFLsnAQ2jp9DRYPHMNJuLuai6OokAS0zQJRDPd5EB2vP54i0 5w+12o3JDRMd7v/ZJBLpC3sW4OicYcBrjmkb -----END CERTIFICATE-----","",""
"cert_commonName","www.2022avechidalgo.fr/162.159.128.45","443","OK","www.2022avechidalgo.fr","",""
"cert_commonName_wo_SNI","www.2022avechidalgo.fr/162.159.128.45","443","INFO","nationbuilder.com","",""
"cert_subjectAltName","www.2022avechidalgo.fr/162.159.128.45","443","INFO","www.2022avechidalgo.fr","",""
"cert_trust","www.2022avechidalgo.fr/162.159.128.45","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","www.2022avechidalgo.fr/162.159.128.45","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.2022avechidalgo.fr/162.159.128.45","443","INFO","no","",""
"cert_expirationStatus","www.2022avechidalgo.fr/162.159.128.45","443","OK","242 >= 60 days","",""
"cert_notBefore","www.2022avechidalgo.fr/162.159.128.45","443","INFO","2021-09-09 00:00","",""
"cert_notAfter","www.2022avechidalgo.fr/162.159.128.45","443","OK","2022-09-08 23:59","",""
